LAT,LON,T2M_MIN,DATE
-39,144.375,12.39,2006-08-11
-39,145,12.35,2006-08-11
-39,145.625,12.32,2006-08-11
-38.5,143.125,8.56,2006-08-11
-38.5,143.75,7.98,2006-08-11
-38.5,144.375,10.58,2006-08-11
-38.5,145,11.29,2006-08-11
-38.5,145.625,9.83,2006-08-11
-38,143.125,5.62,2006-08-11
-38,143.75,5.48,2006-08-11
-38,144.375,6.51,2006-08-11
-38,145,7.26,2006-08-11
-38,145.625,6.01,2006-08-11
-40,143.125,12.53,2006-08-12
-40,143.75,12.26,2006-08-12
-40,144.375,12.1,2006-08-12
-40,145,11.87,2006-08-12
-40,145.625,11.63,2006-08-12
-39.5,143.125,12.84,2006-08-12
-39.5,143.75,12.56,2006-08-12
-39.5,144.375,12.43,2006-08-12
-39.5,145,12.02,2006-08-12
-39.5,145.625,11.8,2006-08-12
-39,143.125,12.13,2006-08-12
-39,143.75,11.6,2006-08-12
-39,144.375,11.55,2006-08-12
-39,145,11.7,2006-08-12
-39,145.625,10.26,2006-08-12
-38.5,143.125,8.15,2006-08-12
-38.5,143.75,7.27,2006-08-12
-38.5,144.375,8.87,2006-08-12
-38.5,145,10,2006-08-12
-38.5,145.625,6.91,2006-08-12
-38,143.125,4.71,2006-08-12
-38,143.75,5.41,2006-08-12
-38,144.375,6.82,2006-08-12
-38,145,6.31,2006-08-12
-38,145.625,5.45,2006-08-12
-40,143.125,13.04,2006-08-13
-40,143.75,13.14,2006-08-13
-40,144.375,12.79,2006-08-13
-40,145,12.38,2006-08-13
-40,145.625,12.19,2006-08-13
-39.5,143.125,13.47,2006-08-13
-39.5,143.75,12.99,2006-08-13
-39.5,144.375,12.62,2006-08-13
-39.5,145,12.23,2006-08-13
-39.5,145.625,11.87,2006-08-13
-39,143.125,12.89,2006-08-13
-39,143.75,12.33,2006-08-13
-39,144.375,12.47,2006-08-13
-39,145,12.05,2006-08-13
-39,145.625,11.95,2006-08-13
-38.5,143.125,9.28,2006-08-13
-38.5,143.75,9.5,2006-08-13
-38.5,144.375,9.95,2006-08-13
-38.5,145,11,2006-08-13
-38.5,145.625,11.51,2006-08-13
-38,143.125,6.39,2006-08-13
-38,143.75,7,2006-08-13
-38,144.375,7.4,2006-08-13
-38,145,8.38,2006-08-13
-38,145.625,8.27,2006-08-13
-40,143.125,12,2006-08-14
-40,143.75,11.78,2006-08-14
-40,144.375,11.88,2006-08-14
-40,145,12.07,2006-08-14
-40,145.625,12.03,2006-08-14
-39.5,143.125,12.37,2006-08-14
-39.5,143.75,12.18,2006-08-14
-39.5,144.375,12.3,2006-08-14
-39.5,145,12.43,2006-08-14
-39.5,145.625,12.34,2006-08-14
-39,143.125,12.29,2006-08-14
-39,143.75,11.27,2006-08-14
-39,144.375,11.71,2006-08-14
-39,145,11.92,2006-08-14
-39,145.625,12.05,2006-08-14
-38.5,143.125,7.59,2006-08-14
-38.5,143.75,7.01,2006-08-14
-38.5,144.375,9.6,2006-08-14
-38.5,145,10.23,2006-08-14
-38.5,145.625,7.92,2006-08-14
-38,143.125,4.51,2006-08-14
-38,143.75,3.55,2006-08-14
-38,144.375,5,2006-08-14
-38,145,6.13,2006-08-14
-38,145.625,4.62,2006-08-14
-40,143.125,12.19,2006-08-15
-40,143.75,11.75,2006-08-15
-40,144.375,11.67,2006-08-15
-40,145,11.83,2006-08-15
-40,145.625,11.86,2006-08-15
-39.5,143.125,12.23,2006-08-15
-39.5,143.75,12.08,2006-08-15
-39.5,144.375,12.06,2006-08-15
-39.5,145,11.93,2006-08-15
-39.5,145.625,11.62,2006-08-15
-39,143.125,11.5,2006-08-15
-39,143.75,10.84,2006-08-15
-39,144.375,11.16,2006-08-15
-39,145,11.59,2006-08-15
-39,145.625,10.06,2006-08-15
-38.5,143.125,6.77,2006-08-15
-38.5,143.75,6.44,2006-08-15
-38.5,144.375,8.23,2006-08-15
-38.5,145,8.85,2006-08-15
-38.5,145.625,6.48,2006-08-15
-38,143.125,3.6,2006-08-15
-38,143.75,4.53,2006-08-15
-38,144.375,5.55,2006-08-15
-38,145,5.52,2006-08-15
-38,145.625,4.87,2006-08-15
-40,143.125,12.13,2006-08-16
-40,143.75,11.99,2006-08-16
-40,144.375,11.94,2006-08-16
-40,145,12.05,2006-08-16
-40,145.625,11.95,2006-08-16
-39.5,143.125,12.35,2006-08-16
-39.5,143.75,12.07,2006-08-16
-39.5,144.375,12.16,2006-08-16
-39.5,145,12.17,2006-08-16
-39.5,145.625,12.02,2006-08-16
-39,143.125,12.34,2006-08-16
-39,143.75,11.46,2006-08-16
-39,144.375,12.04,2006-08-16
-39,145,12.09,2006-08-16
-39,145.625,11.71,2006-08-16
-38.5,143.125,9.35,2006-08-16
-38.5,143.75,9.01,2006-08-16
-38.5,144.375,11.05,2006-08-16
-38.5,145,11.15,2006-08-16
-38.5,145.625,10.02,2006-08-16
-38,143.125,6.79,2006-08-16
-38,143.75,7.66,2006-08-16
-38,144.375,9.12,2006-08-16
-38,145,9.53,2006-08-16
-38,145.625,8.2,2006-08-16
-40,143.125,11.7,2006-08-17
-40,143.75,11.46,2006-08-17
-40,144.375,11.54,2006-08-17
-40,145,11.69,2006-08-17
-40,145.625,11.67,2006-08-17
-39.5,143.125,12.04,2006-08-17
-39.5,143.75,11.86,2006-08-17
-39.5,144.375,11.97,2006-08-17
-39.5,145,11.98,2006-08-17
-39.5,145.625,11.81,2006-08-17
-39,143.125,12.04,2006-08-17
-39,143.75,10.93,2006-08-17
-39,144.375,11.31,2006-08-17
-39,145,11.34,2006-08-17
-39,145.625,11.35,2006-08-17
-38.5,143.125,8.01,2006-08-17
-38.5,143.75,7.27,2006-08-17
-38.5,144.375,9.32,2006-08-17
-38.5,145,9.79,2006-08-17
-38.5,145.625,8.32,2006-08-17
-38,143.125,5.17,2006-08-17
-38,143.75,5.18,2006-08-17
-38,144.375,6,2006-08-17
-38,145,6.09,2006-08-17
-38,145.625,5.63,2006-08-17
-40,143.125,11.53,2006-08-18
-40,143.75,11.15,2006-08-18
-40,144.375,11.28,2006-08-18
-40,145,11.55,2006-08-18
-40,145.625,11.55,2006-08-18
-39.5,143.125,11.66,2006-08-18
-39.5,143.75,11.39,2006-08-18
-39.5,144.375,11.63,2006-08-18
-39.5,145,11.75,2006-08-18
-39.5,145.625,11.78,2006-08-18
-39,143.125,11.71,2006-08-18
-39,143.75,10.42,2006-08-18
-39,144.375,11.27,2006-08-18
-39,145,11.46,2006-08-18
-39,145.625,11.02,2006-08-18
-38.5,143.125,7.06,2006-08-18
-38.5,143.75,6.53,2006-08-18
-38.5,144.375,8.92,2006-08-18
-38.5,145,9.65,2006-08-18
-38.5,145.625,8.51,2006-08-18
-38,143.125,3.8,2006-08-18
-38,143.75,3.94,2006-08-18
-38,144.375,4.85,2006-08-18
-38,145,5.23,2006-08-18
-38,145.625,5.92,2006-08-18
-40,143.125,12.67,2006-08-19
-40,143.75,12.1,2006-08-19
-40,144.375,11.99,2006-08-19
-40,145,12.44,2006-08-19
-40,145.625,12.27,2006-08-19
-39.5,143.125,12.35,2006-08-19
-39.5,143.75,11.73,2006-08-19
-39.5,144.375,12.15,2006-08-19
-39.5,145,12.33,2006-08-19
-39.5,145.625,12.29,2006-08-19
-39,143.125,11.07,2006-08-19
-39,143.75,10.37,2006-08-19
-39,144.375,11.37,2006-08-19
-39,145,11.64,2006-08-19
-39,145.625,10.94,2006-08-19
-38.5,143.125,6.7,2006-08-19
-38.5,143.75,6.71,2006-08-19
-38.5,144.375,8.71,2006-08-19
-38.5,145,9.71,2006-08-19
-38.5,145.625,7.61,2006-08-19
-38,143.125,4.73,2006-08-19
-38,143.75,5.09,2006-08-19
-38,144.375,6.11,2006-08-19
-38,145,7.04,2006-08-19
-38,145.625,5.61,2006-08-19
-40,143.125,13.13,2006-08-20
-40,143.75,13.17,2006-08-20
-40,144.375,12.97,2006-08-20
-40,145,12.81,2006-08-20
-40,145.625,12.56,2006-08-20
-39.5,143.125,12.83,2006-08-20
-39.5,143.75,13.05,2006-08-20
-39.5,144.375,12.99,2006-08-20
-39.5,145,12.59,2006-08-20
-39.5,145.625,12.41,2006-08-20
-39,143.125,12.87,2006-08-20
-39,143.75,12.92,2006-08-20
-39,144.375,12.28,2006-08-20
-39,145,12.38,2006-08-20
-39,145.625,12.37,2006-08-20
-38.5,143.125,11.97,2006-08-20
-38.5,143.75,10.7,2006-08-20
-38.5,144.375,10.34,2006-08-20
-38.5,145,10.86,2006-08-20
-38.5,145.625,10.32,2006-08-20
-38,143.125,8.83,2006-08-20
-38,143.75,7.95,2006-08-20
-38,144.375,8.2,2006-08-20
-38,145,8.11,2006-08-20
-38,145.625,8.08,2006-08-20
-40,143.125,12.15,2006-08-21
-40,143.75,12.12,2006-08-21
-40,144.375,12.21,2006-08-21
-40,145,12.37,2006-08-21
-40,145.625,12.41,2006-08-21
-39.5,143.125,12.44,2006-08-21
-39.5,143.75,12.43,2006-08-21
-39.5,144.375,12.52,2006-08-21
-39.5,145,12.63,2006-08-21
-39.5,145.625,12.69,2006-08-21
-39,143.125,12.67,2006-08-21
-39,143.75,12.17,2006-08-21
-39,144.375,12.62,2006-08-21
-39,145,12.76,2006-08-21
-39,145.625,12.91,2006-08-21
-38.5,143.125,10.9,2006-08-21
-38.5,143.75,10.73,2006-08-21
-38.5,144.375,12.05,2006-08-21
-38.5,145,12.42,2006-08-21
-38.5,145.625,11.82,2006-08-21
-38,143.125,9.14,2006-08-21
-38,143.75,9,2006-08-21
-38,144.375,9.71,2006-08-21
-38,145,9.65,2006-08-21
-38,145.625,10.27,2006-08-21
-40,143.125,11.44,2006-08-22
-40,143.75,11.19,2006-08-22
-40,144.375,11.35,2006-08-22
-40,145,11.67,2006-08-22
-40,145.625,11.75,2006-08-22
-39.5,143.125,11.56,2006-08-22
-39.5,143.75,11.41,2006-08-22
-39.5,144.375,11.68,2006-08-22
-39.5,145,11.89,2006-08-22
-39.5,145.625,12.01,2006-08-22
-39,143.125,11.78,2006-08-22
-39,143.75,10.92,2006-08-22
-39,144.375,11.63,2006-08-22
-39,145,11.95,2006-08-22
-39,145.625,11.87,2006-08-22
-38.5,143.125,8.88,2006-08-22
-38.5,143.75,7.75,2006-08-22
-38.5,144.375,9.54,2006-08-22
-38.5,145,10.3,2006-08-22
-38.5,145.625,9.28,2006-08-22
-38,143.125,4.76,2006-08-22
-38,143.75,3.95,2006-08-22
-38,144.375,4.77,2006-08-22
-38,145,5.44,2006-08-22
-38,145.625,5.02,2006-08-22
-40,143.125,10.92,2006-08-23
-40,143.75,10.34,2006-08-23
-40,144.375,10.51,2006-08-23
-40,145,10.42,2006-08-23
-40,145.625,10.45,2006-08-23
-39.5,143.125,11.25,2006-08-23
-39.5,143.75,10.85,2006-08-23
-39.5,144.375,11.1,2006-08-23
-39.5,145,11.17,2006-08-23
-39.5,145.625,10.92,2006-08-23
-39,143.125,11.19,2006-08-23
-39,143.75,10.41,2006-08-23
-39,144.375,11.02,2006-08-23
-39,145,10.95,2006-08-23
-39,145.625,11.17,2006-08-23
-38.5,143.125,8.31,2006-08-23
-38.5,143.75,8.57,2006-08-23
-38.5,144.375,10.39,2006-08-23
-38.5,145,10.23,2006-08-23
-38.5,145.625,9.07,2006-08-23
-38,143.125,7.51,2006-08-23
-38,143.75,7.71,2006-08-23
-38,144.375,8.71,2006-08-23
-38,145,8.81,2006-08-23
-38,145.625,7.1,2006-08-23
-40,143.125,10.08,2006-08-24
-40,143.75,9.48,2006-08-24
-40,144.375,9.87,2006-08-24
-40,145,9.94,2006-08-24
-40,145.625,10.05,2006-08-24
-39.5,143.125,10.36,2006-08-24
-39.5,143.75,9.89,2006-08-24
-39.5,144.375,10.32,2006-08-24
-39.5,145,10.35,2006-08-24
-39.5,145.625,10.59,2006-08-24
-39,143.125,10.66,2006-08-24
-39,143.75,9.75,2006-08-24
-39,144.375,10.68,2006-08-24
-39,145,10.39,2006-08-24
-39,145.625,9.98,2006-08-24
-38.5,143.125,6.95,2006-08-24
-38.5,143.75,7.12,2006-08-24
-38.5,144.375,9.55,2006-08-24
-38.5,145,9.04,2006-08-24
-38.5,145.625,7.62,2006-08-24
-38,143.125,4.43,2006-08-24
-38,143.75,5.11,2006-08-24
-38,144.375,7.09,2006-08-24
-38,145,6.55,2006-08-24
-38,145.625,5.96,2006-08-24
-40,143.125,9.79,2006-08-25
-40,143.75,9.72,2006-08-25
-40,144.375,9.81,2006-08-25
-40,145,9.24,2006-08-25
-40,145.625,9.99,2006-08-25
-39.5,143.125,10.09,2006-08-25
-39.5,143.75,10.18,2006-08-25
-39.5,144.375,10.04,2006-08-25
-39.5,145,9.85,2006-08-25
-39.5,145.625,10.59,2006-08-25
-39,143.125,10.42,2006-08-25
-39,143.75,9.74,2006-08-25
-39,144.375,10.37,2006-08-25
-39,145,10.9,2006-08-25
-39,145.625,10.51,2006-08-25
-38.5,143.125,7.17,2006-08-25
-38.5,143.75,7.18,2006-08-25
-38.5,144.375,9.5,2006-08-25
-38.5,145,9.36,2006-08-25
-38.5,145.625,6.42,2006-08-25
-38,143.125,4.77,2006-08-25
-38,143.75,3.87,2006-08-25
-38,144.375,6.56,2006-08-25
-38,145,6.12,2006-08-25
-38,145.625,3.89,2006-08-25
-40,143.125,9.82,2006-08-26
-40,143.75,9.98,2006-08-26
-40,144.375,10.05,2006-08-26
-40,145,10.09,2006-08-26
-40,145.625,10.12,2006-08-26
-39.5,143.125,9.93,2006-08-26
-39.5,143.75,10.18,2006-08-26
-39.5,144.375,10.19,2006-08-26
-39.5,145,10.77,2006-08-26
-39.5,145.625,10.92,2006-08-26
-39,143.125,10.59,2006-08-26
-39,143.75,10.14,2006-08-26
-39,144.375,10.82,2006-08-26
-39,145,11.07,2006-08-26
-39,145.625,10.28,2006-08-26
-38.5,143.125,6.32,2006-08-26
-38.5,143.75,7,2006-08-26
-38.5,144.375,9.85,2006-08-26
-38.5,145,10.16,2006-08-26
-38.5,145.625,7.02,2006-08-26
-38,143.125,4.7,2006-08-26
-38,143.75,5.04,2006-08-26
-38,144.375,6.87,2006-08-26
-38,145,7.47,2006-08-26
-38,145.625,5.1,2006-08-26
-40,143.125,11.69,2006-08-27
-40,143.75,11.4,2006-08-27
-40,144.375,11.61,2006-08-27
-40,145,11.63,2006-08-27
-40,145.625,11.71,2006-08-27
-39.5,143.125,11.71,2006-08-27
-39.5,143.75,11.75,2006-08-27
-39.5,144.375,11.83,2006-08-27
-39.5,145,11.81,2006-08-27
-39.5,145.625,11.94,2006-08-27
-39,143.125,11.8,2006-08-27
-39,143.75,11.27,2006-08-27
-39,144.375,12.06,2006-08-27
-39,145,12.29,2006-08-27
-39,145.625,12.1,2006-08-27
-38.5,143.125,9.45,2006-08-27
-38.5,143.75,8.36,2006-08-27
-38.5,144.375,10.31,2006-08-27
-38.5,145,11.16,2006-08-27
-38.5,145.625,9.2,2006-08-27
-38,143.125,6.42,2006-08-27
-38,143.75,5.75,2006-08-27
-38,144.375,6.75,2006-08-27
-38,145,7.2,2006-08-27
-38,145.625,6.55,2006-08-27
-40,143.125,12.76,2006-08-28
-40,143.75,12.57,2006-08-28
-40,144.375,12.67,2006-08-28
-40,145,12.85,2006-08-28
-40,145.625,12.79,2006-08-28
-39.5,143.125,12.93,2006-08-28
-39.5,143.75,12.82,2006-08-28
-39.5,144.375,12.89,2006-08-28
-39.5,145,12.85,2006-08-28
-39.5,145.625,12.79,2006-08-28
-39,143.125,12.96,2006-08-28
-39,143.75,12.28,2006-08-28
-39,144.375,12.59,2006-08-28
-39,145,12.64,2006-08-28
-39,145.625,12.59,2006-08-28
-38.5,143.125,9.41,2006-08-28
-38.5,143.75,8.36,2006-08-28
-38.5,144.375,10.25,2006-08-28
-38.5,145,11.85,2006-08-28
-38.5,145.625,9.08,2006-08-28
-38,143.125,5.76,2006-08-28
-38,143.75,4.78,2006-08-28
-38,144.375,6.21,2006-08-28
-38,145,8.01,2006-08-28
-38,145.625,6.71,2006-08-28
-40,143.125,12.08,2006-08-29
-40,143.75,11.82,2006-08-29
-40,144.375,11.82,2006-08-29
-40,145,12.15,2006-08-29
-40,145.625,12.14,2006-08-29
-39.5,143.125,12.33,2006-08-29
-39.5,143.75,12,2006-08-29
-39.5,144.375,12.22,2006-08-29
-39.5,145,12.22,2006-08-29
-39.5,145.625,12.19,2006-08-29
-39,143.125,11.63,2006-08-29
-39,143.75,10.67,2006-08-29
-39,144.375,12.14,2006-08-29
-39,145,12.16,2006-08-29
-39,145.625,10.93,2006-08-29
-38.5,143.125,5.69,2006-08-29
-38.5,143.75,6.92,2006-08-29
-38.5,144.375,9.82,2006-08-29
-38.5,145,9.74,2006-08-29
-38.5,145.625,6.26,2006-08-29
-38,143.125,4.29,2006-08-29
-38,143.75,3.77,2006-08-29
-38,144.375,5.42,2006-08-29
-38,145,6.45,2006-08-29
-38,145.625,3.02,2006-08-29
-40,143.125,12.52,2006-08-30
-40,143.75,12.1,2006-08-30
-40,144.375,12.13,2006-08-30
-40,145,12.24,2006-08-30
-40,145.625,12.07,2006-08-30
-39.5,143.125,12.35,2006-08-30
-39.5,143.75,12.43,2006-08-30
-39.5,144.375,12.33,2006-08-30
-39.5,145,12.09,2006-08-30
-39.5,145.625,12.06,2006-08-30
-39,143.125,11.89,2006-08-30
-39,143.75,11.62,2006-08-30
-39,144.375,12.27,2006-08-30
-39,145,12.29,2006-08-30
-39,145.625,11.46,2006-08-30
-38.5,143.125,7.69,2006-08-30
-38.5,143.75,8.19,2006-08-30
-38.5,144.375,10.54,2006-08-30
-38.5,145,11.01,2006-08-30
-38.5,145.625,8.22,2006-08-30
-38,143.125,5.63,2006-08-30
-38,143.75,6.18,2006-08-30
-38,144.375,7.78,2006-08-30
-38,145,7.85,2006-08-30
-38,145.625,7.1,2006-08-30
-40,143.125,13.19,2006-08-31
-40,143.75,13.47,2006-08-31
-40,144.375,13.36,2006-08-31
-40,145,12.96,2006-08-31
-40,145.625,12.85,2006-08-31
-39.5,143.125,13.14,2006-08-31
-39.5,143.75,13.6,2006-08-31
-39.5,144.375,13.33,2006-08-31
-39.5,145,12.86,2006-08-31
-39.5,145.625,12.79,2006-08-31
-39,143.125,13.6,2006-08-31
-39,143.75,13.89,2006-08-31
-39,144.375,13.1,2006-08-31
-39,145,12.99,2006-08-31
-39,145.625,12.83,2006-08-31
-38.5,143.125,10.95,2006-08-31
-38.5,143.75,10.6,2006-08-31
-38.5,144.375,11.66,2006-08-31
-38.5,145,12.33,2006-08-31
-38.5,145.625,12.1,2006-08-31
-38,143.125,8.14,2006-08-31
-38,143.75,9.26,2006-08-31
-38,144.375,10.43,2006-08-31
-38,145,10.65,2006-08-31
-38,145.625,11.12,2006-08-31
-40,143.125,11.27,2006-09-01
-40,143.75,11.26,2006-09-01
-40,144.375,11.34,2006-09-01
-40,145,11.73,2006-09-01
-40,145.625,11.7,2006-09-01
-39.5,143.125,12.07,2006-09-01
-39.5,143.75,11.78,2006-09-01
-39.5,144.375,12.02,2006-09-01
-39.5,145,12.13,2006-09-01
-39.5,145.625,12.14,2006-09-01
-39,143.125,12.51,2006-09-01
-39,143.75,12.01,2006-09-01
-39,144.375,12.48,2006-09-01
-39,145,12.49,2006-09-01
-39,145.625,12.22,2006-09-01
-38.5,143.125,9.99,2006-09-01
-38.5,143.75,10.3,2006-09-01
-38.5,144.375,11.59,2006-09-01
-38.5,145,11.88,2006-09-01
-38.5,145.625,10.52,2006-09-01
-38,143.125,8.12,2006-09-01
-38,143.75,7.98,2006-09-01
-38,144.375,8.84,2006-09-01
-38,145,9.51,2006-09-01
-38,145.625,9.21,2006-09-01
-40,143.125,10.83,2006-09-02
-40,143.75,11.42,2006-09-02
-40,144.375,11.41,2006-09-02
-40,145,11.48,2006-09-02
-40,145.625,11.59,2006-09-02
-39.5,143.125,12.18,2006-09-02
-39.5,143.75,12.01,2006-09-02
-39.5,144.375,11.98,2006-09-02
-39.5,145,11.88,2006-09-02
-39.5,145.625,11.93,2006-09-02
-39,143.125,12.32,2006-09-02
-39,143.75,11.99,2006-09-02
-39,144.375,12.28,2006-09-02
-39,145,12.38,2006-09-02
-39,145.625,12.4,2006-09-02
-38.5,143.125,10.71,2006-09-02
-38.5,143.75,10.49,2006-09-02
-38.5,144.375,11.72,2006-09-02
-38.5,145,12.11,2006-09-02
-38.5,145.625,11.51,2006-09-02
-38,143.125,8.95,2006-09-02
-38,143.75,9.3,2006-09-02
-38,144.375,10.58,2006-09-02
-38,145,11.15,2006-09-02
-38,145.625,9.84,2006-09-02
-40,143.125,10.39,2006-09-03
-40,143.75,10,2006-09-03
-40,144.375,10.35,2006-09-03
-40,145,10.77,2006-09-03
-40,145.625,10.71,2006-09-03
-39.5,143.125,10.69,2006-09-03
-39.5,143.75,10.46,2006-09-03
-39.5,144.375,10.72,2006-09-03
-39.5,145,10.95,2006-09-03
-39.5,145.625,11.12,2006-09-03
-39,143.125,10.87,2006-09-03
-39,143.75,10.35,2006-09-03
-39,144.375,11.03,2006-09-03
-39,145,11.14,2006-09-03
-39,145.625,10.99,2006-09-03
-38.5,143.125,7.5,2006-09-03
-38.5,143.75,7.71,2006-09-03
-38.5,144.375,10.01,2006-09-03
-38.5,145,10.67,2006-09-03
-38.5,145.625,9.05,2006-09-03
-38,143.125,5.41,2006-09-03
-38,143.75,4.89,2006-09-03
-38,144.375,6.82,2006-09-03
-38,145,7.64,2006-09-03
-38,145.625,6.75,2006-09-03
-40,143.125,10.49,2006-09-04
-40,143.75,10.39,2006-09-04
-40,144.375,10.46,2006-09-04
-40,145,10.6,2006-09-04
-40,145.625,10.61,2006-09-04
-39.5,143.125,10.82,2006-09-04
-39.5,143.75,10.81,2006-09-04
-39.5,144.375,10.79,2006-09-04
-39.5,145,10.68,2006-09-04
-39.5,145.625,10.53,2006-09-04
-39,143.125,10.84,2006-09-04
-39,143.75,9.56,2006-09-04
-39,144.375,10.98,2006-09-04
-39,145,10.66,2006-09-04
-39,145.625,9.92,2006-09-04
-38.5,143.125,5.17,2006-09-04
-38.5,143.75,5.58,2006-09-04
-38.5,144.375,9.07,2006-09-04
-38.5,145,9.24,2006-09-04
-38.5,145.625,5.59,2006-09-04
-38,143.125,2.51,2006-09-04
-38,143.75,3.18,2006-09-04
-38,144.375,4.33,2006-09-04
-38,145,4.84,2006-09-04
-38,145.625,2.71,2006-09-04
-40,143.125,9.82,2006-09-05
-40,143.75,9.55,2006-09-05
-40,144.375,9.9,2006-09-05
-40,145,10.25,2006-09-05
-40,145.625,10.45,2006-09-05
-39.5,143.125,10.62,2006-09-05
-39.5,143.75,10.44,2006-09-05
-39.5,144.375,10.66,2006-09-05
-39.5,145,10.82,2006-09-05
-39.5,145.625,11.11,2006-09-05
-39,143.125,11,2006-09-05
-39,143.75,10.52,2006-09-05
-39,144.375,11.06,2006-09-05
-39,145,11,2006-09-05
-39,145.625,11.23,2006-09-05
-38.5,143.125,8.83,2006-09-05
-38.5,143.75,9.49,2006-09-05
-38.5,144.375,10.65,2006-09-05
-38.5,145,10.73,2006-09-05
-38.5,145.625,8.85,2006-09-05
-38,143.125,8.52,2006-09-05
-38,143.75,7.93,2006-09-05
-38,144.375,9.13,2006-09-05
-38,145,8.86,2006-09-05
-38,145.625,7.05,2006-09-05
-40,143.125,10.78,2006-09-06
-40,143.75,10.48,2006-09-06
-40,144.375,10.62,2006-09-06
-40,145,10.64,2006-09-06
-40,145.625,10.82,2006-09-06
-39.5,143.125,10.9,2006-09-06
-39.5,143.75,10.77,2006-09-06
-39.5,144.375,11.02,2006-09-06
-39.5,145,11.08,2006-09-06
-39.5,145.625,11.13,2006-09-06
-39,143.125,11.16,2006-09-06
-39,143.75,10.49,2006-09-06
-39,144.375,11.2,2006-09-06
-39,145,11.14,2006-09-06
-39,145.625,11.03,2006-09-06
-38.5,143.125,7.67,2006-09-06
-38.5,143.75,7.38,2006-09-06
-38.5,144.375,9.75,2006-09-06
-38.5,145,10.58,2006-09-06
-38.5,145.625,8.91,2006-09-06
-38,143.125,3.97,2006-09-06
-38,143.75,3.28,2006-09-06
-38,144.375,6.87,2006-09-06
-38,145,8.76,2006-09-06
-38,145.625,7.56,2006-09-06
-40,143.125,10.57,2006-09-07
-40,143.75,10.44,2006-09-07
-40,144.375,10.51,2006-09-07
-40,145,10.41,2006-09-07
-40,145.625,10.87,2006-09-07
-39.5,143.125,10.8,2006-09-07
-39.5,143.75,10.61,2006-09-07
-39.5,144.375,10.9,2006-09-07
-39.5,145,10.69,2006-09-07
-39.5,145.625,10.77,2006-09-07
-39,143.125,10.72,2006-09-07
-39,143.75,9.85,2006-09-07
-39,144.375,11.04,2006-09-07
-39,145,10.86,2006-09-07
-39,145.625,10.68,2006-09-07
-38.5,143.125,7.51,2006-09-07
-38.5,143.75,6.86,2006-09-07
-38.5,144.375,9.44,2006-09-07
-38.5,145,10.4,2006-09-07
-38.5,145.625,8.64,2006-09-07
-38,143.125,5.42,2006-09-07
-38,143.75,5.33,2006-09-07
-38,144.375,6.36,2006-09-07
-38,145,7.77,2006-09-07
-38,145.625,7.28,2006-09-07
-40,143.125,10.31,2006-09-08
-40,143.75,10.17,2006-09-08
-40,144.375,10.28,2006-09-08
-40,145,10.53,2006-09-08
-40,145.625,10.68,2006-09-08
-39.5,143.125,10.58,2006-09-08
-39.5,143.75,10.64,2006-09-08
-39.5,144.375,10.89,2006-09-08
-39.5,145,10.87,2006-09-08
-39.5,145.625,10.57,2006-09-08
-39,143.125,10.6,2006-09-08
-39,143.75,10.18,2006-09-08
-39,144.375,11.2,2006-09-08
-39,145,10.91,2006-09-08
-39,145.625,10.53,2006-09-08
-38.5,143.125,7.72,2006-09-08
-38.5,143.75,7.7,2006-09-08
-38.5,144.375,10.16,2006-09-08
-38.5,145,9.51,2006-09-08
-38.5,145.625,8.07,2006-09-08
-38,143.125,6.33,2006-09-08
-38,143.75,6.01,2006-09-08
-38,144.375,7.89,2006-09-08
-38,145,6.95,2006-09-08
-38,145.625,6.03,2006-09-08
-40,143.125,10.97,2006-09-09
-40,143.75,11.08,2006-09-09
-40,144.375,11.01,2006-09-09
-40,145,11.01,2006-09-09
-40,145.625,10.74,2006-09-09
-39.5,143.125,11.51,2006-09-09
-39.5,143.75,11.13,2006-09-09
-39.5,144.375,11.34,2006-09-09
-39.5,145,11.12,2006-09-09
-39.5,145.625,10.93,2006-09-09
-39,143.125,11.57,2006-09-09
-39,143.75,10.69,2006-09-09
-39,144.375,11.34,2006-09-09
-39,145,11.15,2006-09-09
-39,145.625,11.09,2006-09-09
-38.5,143.125,6.18,2006-09-09
-38.5,143.75,7.64,2006-09-09
-38.5,144.375,9.95,2006-09-09
-38.5,145,10.1,2006-09-09
-38.5,145.625,7.51,2006-09-09
-38,143.125,4.12,2006-09-09
-38,143.75,3.73,2006-09-09
-38,144.375,5.82,2006-09-09
-38,145,6.12,2006-09-09
-38,145.625,5.22,2006-09-09
-40,143.125,10.86,2006-09-10
-40,143.75,10.52,2006-09-10
-40,144.375,10.67,2006-09-10
-40,145,10.77,2006-09-10
-40,145.625,10.74,2006-09-10
-39.5,143.125,11.29,2006-09-10
-39.5,143.75,10.74,2006-09-10
-39.5,144.375,10.83,2006-09-10
-39.5,145,10.91,2006-09-10
-39.5,145.625,10.89,2006-09-10
-39,143.125,10.97,2006-09-10
-39,143.75,10.4,2006-09-10
-39,144.375,11.05,2006-09-10
-39,145,11.17,2006-09-10
-39,145.625,10.84,2006-09-10
-38.5,143.125,5.69,2006-09-10
-38.5,143.75,7.08,2006-09-10
-38.5,144.375,9.72,2006-09-10
-38.5,145,9.47,2006-09-10
-38.5,145.625,7.3,2006-09-10
-38,143.125,4.27,2006-09-10
-38,143.75,5.12,2006-09-10
-38,144.375,6.26,2006-09-10
