LAT,LON,WS2M,DATE
-39.5,143.125,8.59,2006-11-21
-39.5,143.75,8.49,2006-11-21
-39.5,144.375,8.03,2006-11-21
-39.5,145,7.81,2006-11-21
-39.5,145.625,7.22,2006-11-21
-39,143.125,7.65,2006-11-21
-39,143.75,6.17,2006-11-21
-39,144.375,7.13,2006-11-21
-39,145,6.91,2006-11-21
-39,145.625,5.47,2006-11-21
-38.5,143.125,1.71,2006-11-21
-38.5,143.75,3.69,2006-11-21
-38.5,144.375,6.31,2006-11-21
-38.5,145,4.79,2006-11-21
-38.5,145.625,1.74,2006-11-21
-38,143.125,2.79,2006-11-21
-38,143.75,5.38,2006-11-21
-38,144.375,6.36,2006-11-21
-38,145,4.93,2006-11-21
-38,145.625,0.15,2006-11-21
-40,143.125,8.95,2006-11-22
-40,143.75,9.22,2006-11-22
-40,144.375,9.46,2006-11-22
-40,145,9.89,2006-11-22
-40,145.625,10.63,2006-11-22
-39.5,143.125,8.92,2006-11-22
-39.5,143.75,9.27,2006-11-22
-39.5,144.375,9.28,2006-11-22
-39.5,145,9.63,2006-11-22
-39.5,145.625,9.85,2006-11-22
-39,143.125,7.74,2006-11-22
-39,143.75,6.66,2006-11-22
-39,144.375,7.51,2006-11-22
-39,145,7.71,2006-11-22
-39,145.625,6.87,2006-11-22
-38.5,143.125,1.61,2006-11-22
-38.5,143.75,3.19,2006-11-22
-38.5,144.375,5.22,2006-11-22
-38.5,145,4.25,2006-11-22
-38.5,145.625,1.95,2006-11-22
-38,143.125,1.77,2006-11-22
-38,143.75,3.41,2006-11-22
-38,144.375,4.15,2006-11-22
-38,145,3.17,2006-11-22
-38,145.625,0.16,2006-11-22
-40,143.125,5.74,2006-11-23
-40,143.75,5.94,2006-11-23
-40,144.375,6.27,2006-11-23
-40,145,6.77,2006-11-23
-40,145.625,7.55,2006-11-23
-39.5,143.125,5.34,2006-11-23
-39.5,143.75,5.69,2006-11-23
-39.5,144.375,5.93,2006-11-23
-39.5,145,6.19,2006-11-23
-39.5,145.625,6.59,2006-11-23
-39,143.125,4.37,2006-11-23
-39,143.75,4.21,2006-11-23
-39,144.375,5.04,2006-11-23
-39,145,5.22,2006-11-23
-39,145.625,4.76,2006-11-23
-38.5,143.125,1.12,2006-11-23
-38.5,143.75,2.1,2006-11-23
-38.5,144.375,3.49,2006-11-23
-38.5,145,2.98,2006-11-23
-38.5,145.625,1.52,2006-11-23
-38,143.125,1.28,2006-11-23
-38,143.75,1.97,2006-11-23
-38,144.375,2.4,2006-11-23
-38,145,2.22,2006-11-23
-38,145.625,0.21,2006-11-23
-40,143.125,4.08,2006-11-24
-40,143.75,4.38,2006-11-24
-40,144.375,4.53,2006-11-24
-40,145,4.97,2006-11-24
-40,145.625,5.69,2006-11-24
-39.5,143.125,3.21,2006-11-24
-39.5,143.75,3.66,2006-11-24
-39.5,144.375,3.9,2006-11-24
-39.5,145,4.14,2006-11-24
-39.5,145.625,4.54,2006-11-24
-39,143.125,2.23,2006-11-24
-39,143.75,2.4,2006-11-24
-39,144.375,2.75,2006-11-24
-39,145,3.08,2006-11-24
-39,145.625,2.89,2006-11-24
-38.5,143.125,0.7,2006-11-24
-38.5,143.75,1.17,2006-11-24
-38.5,144.375,2.24,2006-11-24
-38.5,145,1.99,2006-11-24
-38.5,145.625,0.94,2006-11-24
-38,143.125,1,2006-11-24
-38,143.75,1.6,2006-11-24
-38,144.375,2.12,2006-11-24
-38,145,1.93,2006-11-24
-38,145.625,0.23,2006-11-24
-40,143.125,5.6,2006-11-25
-40,143.75,5.97,2006-11-25
-40,144.375,6.47,2006-11-25
-40,145,6.98,2006-11-25
-40,145.625,6.96,2006-11-25
-39.5,143.125,5.35,2006-11-25
-39.5,143.75,5.56,2006-11-25
-39.5,144.375,5.95,2006-11-25
-39.5,145,6.26,2006-11-25
-39.5,145.625,6.27,2006-11-25
-39,143.125,4.81,2006-11-25
-39,143.75,4.16,2006-11-25
-39,144.375,5.27,2006-11-25
-39,145,5.47,2006-11-25
-39,145.625,4.48,2006-11-25
-38.5,143.125,1.04,2006-11-25
-38.5,143.75,2.41,2006-11-25
-38.5,144.375,4.64,2006-11-25
-38.5,145,3.79,2006-11-25
-38.5,145.625,1.41,2006-11-25
-38,143.125,1.65,2006-11-25
-38,143.75,3.04,2006-11-25
-38,144.375,3.93,2006-11-25
-38,145,3.51,2006-11-25
-38,145.625,0.11,2006-11-25
-40,143.125,3.43,2006-11-26
-40,143.75,3.91,2006-11-26
-40,144.375,4.63,2006-11-26
-40,145,5.5,2006-11-26
-40,145.625,5.88,2006-11-26
-39.5,143.125,3.4,2006-11-26
-39.5,143.75,3.6,2006-11-26
-39.5,144.375,4.05,2006-11-26
-39.5,145,4.61,2006-11-26
-39.5,145.625,4.87,2006-11-26
-39,143.125,3.86,2006-11-26
-39,143.75,2.88,2006-11-26
-39,144.375,3.61,2006-11-26
-39,145,3.98,2006-11-26
-39,145.625,3.34,2006-11-26
-38.5,143.125,1.04,2006-11-26
-38.5,143.75,1.95,2006-11-26
-38.5,144.375,3.77,2006-11-26
-38.5,145,3.49,2006-11-26
-38.5,145.625,1.27,2006-11-26
-38,143.125,1.39,2006-11-26
-38,143.75,2.79,2006-11-26
-38,144.375,3.5,2006-11-26
-38,145,3.58,2006-11-26
-38,145.625,0.15,2006-11-26
-40,143.125,3.38,2006-11-27
-40,143.75,3.76,2006-11-27
-40,144.375,4.39,2006-11-27
-40,145,5.06,2006-11-27
-40,145.625,5.1,2006-11-27
-39.5,143.125,3.48,2006-11-27
-39.5,143.75,3.13,2006-11-27
-39.5,144.375,3.21,2006-11-27
-39.5,145,3.57,2006-11-27
-39.5,145.625,3.63,2006-11-27
-39,143.125,4.17,2006-11-27
-39,143.75,2.35,2006-11-27
-39,144.375,2.53,2006-11-27
-39,145,2.76,2006-11-27
-39,145.625,2.18,2006-11-27
-38.5,143.125,0.77,2006-11-27
-38.5,143.75,1.52,2006-11-27
-38.5,144.375,2.67,2006-11-27
-38.5,145,2.44,2006-11-27
-38.5,145.625,0.9,2006-11-27
-38,143.125,1.05,2006-11-27
-38,143.75,2.12,2006-11-27
-38,144.375,2.39,2006-11-27
-38,145,2.47,2006-11-27
-38,145.625,0.25,2006-11-27
-40,143.125,7.1,2006-11-28
-40,143.75,7.67,2006-11-28
-40,144.375,8.2,2006-11-28
-40,145,8.74,2006-11-28
-40,145.625,9.1,2006-11-28
-39.5,143.125,6.58,2006-11-28
-39.5,143.75,7.07,2006-11-28
-39.5,144.375,7.49,2006-11-28
-39.5,145,7.87,2006-11-28
-39.5,145.625,8.25,2006-11-28
-39,143.125,5.88,2006-11-28
-39,143.75,5.27,2006-11-28
-39,144.375,6.63,2006-11-28
-39,145,6.87,2006-11-28
-39,145.625,5.99,2006-11-28
-38.5,143.125,1.16,2006-11-28
-38.5,143.75,2.66,2006-11-28
-38.5,144.375,5.29,2006-11-28
-38.5,145,4.72,2006-11-28
-38.5,145.625,1.9,2006-11-28
-38,143.125,1.76,2006-11-28
-38,143.75,2.78,2006-11-28
-38,144.375,4.17,2006-11-28
-38,145,3.93,2006-11-28
-38,145.625,0.16,2006-11-28
-40,143.125,6.8,2006-11-29
-40,143.75,6.36,2006-11-29
-40,144.375,5.82,2006-11-29
-40,145,4.93,2006-11-29
-40,145.625,4.83,2006-11-29
-39.5,143.125,6.75,2006-11-29
-39.5,143.75,6.12,2006-11-29
-39.5,144.375,5.58,2006-11-29
-39.5,145,5.17,2006-11-29
-39.5,145.625,4.91,2006-11-29
-39,143.125,6.07,2006-11-29
-39,143.75,4.54,2006-11-29
-39,144.375,5.18,2006-11-29
-39,145,5.05,2006-11-29
-39,145.625,4.3,2006-11-29
-38.5,143.125,1.31,2006-11-29
-38.5,143.75,2.47,2006-11-29
-38.5,144.375,4.57,2006-11-29
-38.5,145,4.04,2006-11-29
-38.5,145.625,1.67,2006-11-29
-38,143.125,1.97,2006-11-29
-38,143.75,3.3,2006-11-29
-38,144.375,3.8,2006-11-29
-38,145,3.62,2006-11-29
-38,145.625,0.14,2006-11-29
-40,143.125,6.36,2006-11-30
-40,143.75,6.55,2006-11-30
-40,144.375,6.73,2006-11-30
-40,145,7.09,2006-11-30
-40,145.625,7.76,2006-11-30
-39.5,143.125,6.56,2006-11-30
-39.5,143.75,6.87,2006-11-30
-39.5,144.375,7.01,2006-11-30
-39.5,145,7,2006-11-30
-39.5,145.625,7,2006-11-30
-39,143.125,5.75,2006-11-30
-39,143.75,4.99,2006-11-30
-39,144.375,6.04,2006-11-30
-39,145,5.85,2006-11-30
-39,145.625,4.37,2006-11-30
-38.5,143.125,1.22,2006-11-30
-38.5,143.75,2.64,2006-11-30
-38.5,144.375,4.39,2006-11-30
-38.5,145,3.4,2006-11-30
-38.5,145.625,1.21,2006-11-30
-38,143.125,2.13,2006-11-30
-38,143.75,3.9,2006-11-30
-38,144.375,4.47,2006-11-30
-38,145,3.33,2006-11-30
-38,145.625,0.1,2006-11-30
-40,143.125,9.86,2006-12-01
-40,143.75,9.8,2006-12-01
-40,144.375,9.46,2006-12-01
-40,145,9.06,2006-12-01
-40,145.625,9.3,2006-12-01
-39.5,143.125,9.48,2006-12-01
-39.5,143.75,9.32,2006-12-01
-39.5,144.375,8.65,2006-12-01
-39.5,145,8.22,2006-12-01
-39.5,145.625,8.18,2006-12-01
-39,143.125,7.95,2006-12-01
-39,143.75,6.44,2006-12-01
-39,144.375,6.71,2006-12-01
-39,145,6.69,2006-12-01
-39,145.625,5.83,2006-12-01
-38.5,143.125,1.8,2006-12-01
-38.5,143.75,3.33,2006-12-01
-38.5,144.375,5.15,2006-12-01
-38.5,145,4.44,2006-12-01
-38.5,145.625,1.77,2006-12-01
-38,143.125,2.75,2006-12-01
-38,143.75,4.59,2006-12-01
-38,144.375,5.23,2006-12-01
-38,145,4.08,2006-12-01
-38,145.625,0.13,2006-12-01
-40,143.125,7.59,2006-12-02
-40,143.75,7.8,2006-12-02
-40,144.375,8.13,2006-12-02
-40,145,8.59,2006-12-02
-40,145.625,9.06,2006-12-02
-39.5,143.125,7.4,2006-12-02
-39.5,143.75,7.7,2006-12-02
-39.5,144.375,8.02,2006-12-02
-39.5,145,8.25,2006-12-02
-39.5,145.625,8.45,2006-12-02
-39,143.125,6.37,2006-12-02
-39,143.75,5.93,2006-12-02
-39,144.375,7.39,2006-12-02
-39,145,7.46,2006-12-02
-39,145.625,6.46,2006-12-02
-38.5,143.125,1.4,2006-12-02
-38.5,143.75,3.01,2006-12-02
-38.5,144.375,5.8,2006-12-02
-38.5,145,5.17,2006-12-02
-38.5,145.625,2.13,2006-12-02
-38,143.125,1.88,2006-12-02
-38,143.75,3.06,2006-12-02
-38,144.375,4.44,2006-12-02
-38,145,4.07,2006-12-02
-38,145.625,0.17,2006-12-02
-40,143.125,4.17,2006-12-03
-40,143.75,4.37,2006-12-03
-40,144.375,4.77,2006-12-03
-40,145,5.48,2006-12-03
-40,145.625,6.23,2006-12-03
-39.5,143.125,3.92,2006-12-03
-39.5,143.75,4.23,2006-12-03
-39.5,144.375,4.54,2006-12-03
-39.5,145,4.97,2006-12-03
-39.5,145.625,5.49,2006-12-03
-39,143.125,3.27,2006-12-03
-39,143.75,3.26,2006-12-03
-39,144.375,4.1,2006-12-03
-39,145,4.27,2006-12-03
-39,145.625,3.94,2006-12-03
-38.5,143.125,0.94,2006-12-03
-38.5,143.75,1.92,2006-12-03
-38.5,144.375,3.48,2006-12-03
-38.5,145,3.05,2006-12-03
-38.5,145.625,1.36,2006-12-03
-38,143.125,1.33,2006-12-03
-38,143.75,2.06,2006-12-03
-38,144.375,3.13,2006-12-03
-38,145,3.02,2006-12-03
-38,145.625,0.23,2006-12-03
-40,143.125,3.85,2006-12-04
-40,143.75,3.55,2006-12-04
-40,144.375,3.14,2006-12-04
-40,145,3.28,2006-12-04
-40,145.625,3.71,2006-12-04
-39.5,143.125,3.18,2006-12-04
-39.5,143.75,2.98,2006-12-04
-39.5,144.375,3.1,2006-12-04
-39.5,145,3.47,2006-12-04
-39.5,145.625,3.52,2006-12-04
-39,143.125,3.64,2006-12-04
-39,143.75,2.61,2006-12-04
-39,144.375,3.36,2006-12-04
-39,145,3.52,2006-12-04
-39,145.625,3.04,2006-12-04
-38.5,143.125,0.79,2006-12-04
-38.5,143.75,1.69,2006-12-04
-38.5,144.375,3.24,2006-12-04
-38.5,145,2.73,2006-12-04
-38.5,145.625,1.19,2006-12-04
-38,143.125,1.19,2006-12-04
-38,143.75,2.22,2006-12-04
-38,144.375,2.46,2006-12-04
-38,145,2.27,2006-12-04
-38,145.625,0.11,2006-12-04
-40,143.125,4.87,2006-12-05
-40,143.75,4.77,2006-12-05
-40,144.375,4.51,2006-12-05
-40,145,4.65,2006-12-05
-40,145.625,4.76,2006-12-05
-39.5,143.125,4.47,2006-12-05
-39.5,143.75,4.39,2006-12-05
-39.5,144.375,4.54,2006-12-05
-39.5,145,4.96,2006-12-05
-39.5,145.625,4.75,2006-12-05
-39,143.125,4.03,2006-12-05
-39,143.75,3.51,2006-12-05
-39,144.375,4.92,2006-12-05
-39,145,5.14,2006-12-05
-39,145.625,3.54,2006-12-05
-38.5,143.125,1.16,2006-12-05
-38.5,143.75,2.63,2006-12-05
-38.5,144.375,4.63,2006-12-05
-38.5,145,3.55,2006-12-05
-38.5,145.625,1.23,2006-12-05
-38,143.125,2.09,2006-12-05
-38,143.75,3.59,2006-12-05
-38,144.375,4.33,2006-12-05
-38,145,3.43,2006-12-05
-38,145.625,0.12,2006-12-05
-40,143.125,5.21,2006-12-06
-40,143.75,5.4,2006-12-06
-40,144.375,5.72,2006-12-06
-40,145,6.35,2006-12-06
-40,145.625,7.1,2006-12-06
-39.5,143.125,4.45,2006-12-06
-39.5,143.75,4.8,2006-12-06
-39.5,144.375,5.08,2006-12-06
-39.5,145,5.44,2006-12-06
-39.5,145.625,5.95,2006-12-06
-39,143.125,3.39,2006-12-06
-39,143.75,3.51,2006-12-06
-39,144.375,4.24,2006-12-06
-39,145,4.42,2006-12-06
-39,145.625,4.12,2006-12-06
-38.5,143.125,1,2006-12-06
-38.5,143.75,1.94,2006-12-06
-38.5,144.375,3.37,2006-12-06
-38.5,145,2.99,2006-12-06
-38.5,145.625,1.43,2006-12-06
-38,143.125,1.34,2006-12-06
-38,143.75,2.17,2006-12-06
-38,144.375,3.12,2006-12-06
-38,145,2.98,2006-12-06
-38,145.625,0.23,2006-12-06
-40,143.125,4.46,2006-12-07
-40,143.75,4.7,2006-12-07
-40,144.375,5.07,2006-12-07
-40,145,5.6,2006-12-07
-40,145.625,6.13,2006-12-07
-39.5,143.125,4.37,2006-12-07
-39.5,143.75,4.49,2006-12-07
-39.5,144.375,4.65,2006-12-07
-39.5,145,4.91,2006-12-07
-39.5,145.625,5.23,2006-12-07
-39,143.125,4.04,2006-12-07
-39,143.75,3.42,2006-12-07
-39,144.375,4.06,2006-12-07
-39,145,4.18,2006-12-07
-39,145.625,3.67,2006-12-07
-38.5,143.125,0.97,2006-12-07
-38.5,143.75,1.99,2006-12-07
-38.5,144.375,3.61,2006-12-07
-38.5,145,3.23,2006-12-07
-38.5,145.625,1.28,2006-12-07
-38,143.125,1.42,2006-12-07
-38,143.75,2.63,2006-12-07
-38,144.375,3.23,2006-12-07
-38,145,3.06,2006-12-07
-38,145.625,0.12,2006-12-07
-40,143.125,7.79,2006-12-08
-40,143.75,8.2,2006-12-08
-40,144.375,8.41,2006-12-08
-40,145,8.71,2006-12-08
-40,145.625,8.58,2006-12-08
-39.5,143.125,7.49,2006-12-08
-39.5,143.75,7.38,2006-12-08
-39.5,144.375,7.41,2006-12-08
-39.5,145,8.18,2006-12-08
-39.5,145.625,8.38,2006-12-08
-39,143.125,5.76,2006-12-08
-39,143.75,4.73,2006-12-08
-39,144.375,5.47,2006-12-08
-39,145,5.92,2006-12-08
-39,145.625,5.46,2006-12-08
-38.5,143.125,0.83,2006-12-08
-38.5,143.75,1.87,2006-12-08
-38.5,144.375,3.17,2006-12-08
-38.5,145,2.71,2006-12-08
-38.5,145.625,1.41,2006-12-08
-38,143.125,1.18,2006-12-08
-38,143.75,2.21,2006-12-08
-38,144.375,2.21,2006-12-08
-38,145,2.22,2006-12-08
-38,145.625,0.09,2006-12-08
-40,143.125,5.25,2006-12-09
-40,143.75,5.96,2006-12-09
-40,144.375,6.96,2006-12-09
-40,145,7.42,2006-12-09
-40,145.625,7.07,2006-12-09
-39.5,143.125,4.49,2006-12-09
-39.5,143.75,5.01,2006-12-09
-39.5,144.375,5.69,2006-12-09
-39.5,145,6.09,2006-12-09
-39.5,145.625,5.78,2006-12-09
-39,143.125,2.77,2006-12-09
-39,143.75,3.28,2006-12-09
-39,144.375,4.07,2006-12-09
-39,145,3.56,2006-12-09
-39,145.625,2.73,2006-12-09
-38.5,143.125,0.55,2006-12-09
-38.5,143.75,1.47,2006-12-09
-38.5,144.375,2.71,2006-12-09
-38.5,145,1.91,2006-12-09
-38.5,145.625,0.66,2006-12-09
-38,143.125,1.06,2006-12-09
-38,143.75,2.27,2006-12-09
-38,144.375,2.62,2006-12-09
-38,145,2.25,2006-12-09
-38,145.625,0.07,2006-12-09
-40,143.125,6.25,2006-12-10
-40,143.75,6.31,2006-12-10
-40,144.375,5.93,2006-12-10
-40,145,5.89,2006-12-10
-40,145.625,5.72,2006-12-10
-39.5,143.125,6.13,2006-12-10
-39.5,143.75,6.25,2006-12-10
-39.5,144.375,6.21,2006-12-10
-39.5,145,6.33,2006-12-10
-39.5,145.625,5.71,2006-12-10
-39,143.125,5.43,2006-12-10
-39,143.75,4.7,2006-12-10
-39,144.375,5.99,2006-12-10
-39,145,5.68,2006-12-10
-39,145.625,4.3,2006-12-10
-38.5,143.125,1.26,2006-12-10
-38.5,143.75,3.01,2006-12-10
-38.5,144.375,5.24,2006-12-10
-38.5,145,3.87,2006-12-10
-38.5,145.625,1.38,2006-12-10
-38,143.125,2.33,2006-12-10
-38,143.75,4.03,2006-12-10
-38,144.375,4.63,2006-12-10
-38,145,3.6,2006-12-10
-38,145.625,0.12,2006-12-10
-40,143.125,7.64,2006-12-11
-40,143.75,7.94,2006-12-11
-40,144.375,8.39,2006-12-11
-40,145,8.85,2006-12-11
-40,145.625,9.17,2006-12-11
-39.5,143.125,7.39,2006-12-11
-39.5,143.75,7.75,2006-12-11
-39.5,144.375,8.25,2006-12-11
-39.5,145,8.53,2006-12-11
-39.5,145.625,8.75,2006-12-11
-39,143.125,6.56,2006-12-11
-39,143.75,6.07,2006-12-11
-39,144.375,7.79,2006-12-11
-39,145,8.01,2006-12-11
-39,145.625,6.96,2006-12-11
-38.5,143.125,1.57,2006-12-11
-38.5,143.75,3.52,2006-12-11
-38.5,144.375,6.86,2006-12-11
-38.5,145,6.06,2006-12-11
-38.5,145.625,2.44,2006-12-11
-38,143.125,2.16,2006-12-11
-38,143.75,3.98,2006-12-11
-38,144.375,5.8,2006-12-11
-38,145,5.32,2006-12-11
-38,145.625,0.2,2006-12-11
-40,143.125,3.17,2006-12-12
-40,143.75,3.31,2006-12-12
-40,144.375,3.49,2006-12-12
-40,145,3.58,2006-12-12
-40,145.625,3.54,2006-12-12
-39.5,143.125,3.45,2006-12-12
-39.5,143.75,3.48,2006-12-12
-39.5,144.375,3.46,2006-12-12
-39.5,145,3.37,2006-12-12
-39.5,145.625,2.97,2006-12-12
-39,143.125,3.97,2006-12-12
-39,143.75,2.99,2006-12-12
-39,144.375,3.7,2006-12-12
-39,145,3.78,2006-12-12
-39,145.625,3.09,2006-12-12
-38.5,143.125,1.08,2006-12-12
-38.5,143.75,2.14,2006-12-12
-38.5,144.375,4.16,2006-12-12
-38.5,145,3.91,2006-12-12
-38.5,145.625,1.47,2006-12-12
-38,143.125,1.46,2006-12-12
-38,143.75,2.98,2006-12-12
-38,144.375,3.81,2006-12-12
-38,145,3.76,2006-12-12
-38,145.625,0.13,2006-12-12
-40,143.125,6.67,2006-12-13
-40,143.75,6.62,2006-12-13
-40,144.375,6.35,2006-12-13
-40,145,6.06,2006-12-13
-40,145.625,5.72,2006-12-13
-39.5,143.125,6.69,2006-12-13
-39.5,143.75,6.39,2006-12-13
-39.5,144.375,5.88,2006-12-13
-39.5,145,5.84,2006-12-13
-39.5,145.625,5.41,2006-12-13
-39,143.125,4.71,2006-12-13
-39,143.75,4.14,2006-12-13
-39,144.375,4.76,2006-12-13
-39,145,4.44,2006-12-13
-39,145.625,3.18,2006-12-13
-38.5,143.125,0.71,2006-12-13
-38.5,143.75,1.81,2006-12-13
-38.5,144.375,3.51,2006-12-13
-38.5,145,2.25,2006-12-13
-38.5,145.625,0.84,2006-12-13
-38,143.125,1.62,2006-12-13
-38,143.75,3,2006-12-13
-38,144.375,3.28,2006-12-13
-38,145,2.59,2006-12-13
-38,145.625,0.18,2006-12-13
-40,143.125,7.56,2006-12-14
-40,143.75,7.76,2006-12-14
-40,144.375,8.16,2006-12-14
-40,145,8.44,2006-12-14
-40,145.625,8.59,2006-12-14
-39.5,143.125,7.49,2006-12-14
-39.5,143.75,7.78,2006-12-14
-39.5,144.375,8.16,2006-12-14
-39.5,145,8.33,2006-12-14
-39.5,145.625,8.43,2006-12-14
-39,143.125,6.87,2006-12-14
-39,143.75,6.05,2006-12-14
-39,144.375,7.68,2006-12-14
-39,145,7.95,2006-12-14
-39,145.625,6.74,2006-12-14
-38.5,143.125,1.59,2006-12-14
-38.5,143.75,3.46,2006-12-14
-38.5,144.375,6.78,2006-12-14
-38.5,145,6.07,2006-12-14
-38.5,145.625,2.34,2006-12-14
-38,143.125,2.27,2006-12-14
-38,143.75,4.14,2006-12-14
-38,144.375,6.05,2006-12-14
-38,145,5.47,2006-12-14
-38,145.625,0.18,2006-12-14
-40,143.125,4.18,2006-12-15
-40,143.75,4.64,2006-12-15
-40,144.375,5.31,2006-12-15
-40,145,5.72,2006-12-15
-40,145.625,5.21,2006-12-15
-39.5,143.125,4.07,2006-12-15
-39.5,143.75,4.41,2006-12-15
-39.5,144.375,4.89,2006-12-15
-39.5,145,4.98,2006-12-15
-39.5,145.625,4.3,2006-12-15
-39,143.125,4.07,2006-12-15
-39,143.75,3.56,2006-12-15
-39,144.375,4.74,2006-12-15
-39,145,4.79,2006-12-15
-39,145.625,3.51,2006-12-15
-38.5,143.125,1.17,2006-12-15
-38.5,143.75,2.43,2006-12-15
-38.5,144.375,4.95,2006-12-15
-38.5,145,4.41,2006-12-15
-38.5,145.625,1.57,2006-12-15
-38,143.125,1.52,2006-12-15
-38,143.75,3.21,2006-12-15
-38,144.375,4.48,2006-12-15
-38,145,4.4,2006-12-15
-38,145.625,0.15,2006-12-15
-40,143.125,2.26,2006-12-16
-40,143.75,2.68,2006-12-16
-40,144.375,3.33,2006-12-16
-40,145,4.12,2006-12-16
-40,145.625,4.78,2006-12-16
-39.5,143.125,1.73,2006-12-16
-39.5,143.75,2.1,2006-12-16
-39.5,144.375,2.51,2006-12-16
-39.5,145,3.04,2006-12-16
-39.5,145.625,3.31,2006-12-16
-39,143.125,2.42,2006-12-16
-39,143.75,1.67,2006-12-16
-39,144.375,2.06,2006-12-16
-39,145,2.57,2006-12-16
-39,145.625,2.23,2006-12-16
-38.5,143.125,0.92,2006-12-16
-38.5,143.75,1.47,2006-12-16
-38.5,144.375,2.78,2006-12-16
-38.5,145,2.85,2006-12-16
-38.5,145.625,1.18,2006-12-16
-38,143.125,1.07,2006-12-16
-38,143.75,2.25,2006-12-16
-38,144.375,2.77,2006-12-16
-38,145,3,2006-12-16
-38,145.625,0.19,2006-12-16
-40,143.125,3.16,2006-12-17
-40,143.75,3.37,2006-12-17
-40,144.375,3.47,2006-12-17
-40,145,3.94,2006-12-17
-40,145.625,4.67,2006-12-17
-39.5,143.125,2.2,2006-12-17
-39.5,143.75,2.35,2006-12-17
-39.5,144.375,2.48,2006-12-17
-39.5,145,2.81,2006-12-17
-39.5,145.625,3.22,2006-12-17
-39,143.125,2.49,2006-12-17
-39,143.75,1.66,2006-12-17
-39,144.375,2.08,2006-12-17
-39,145,2.27,2006-12-17
-39,145.625,2.12,2006-12-17
-38.5,143.125,0.75,2006-12-17
-38.5,143.75,1.1,2006-12-17
-38.5,144.375,2.37,2006-12-17
-38.5,145,2.02,2006-12-17
-38.5,145.625,0.83,2006-12-17
-38,143.125,1.11,2006-12-17
-38,143.75,1.88,2006-12-17
-38,144.375,2.13,2006-12-17
-38,145,2,2006-12-17
-38,145.625,0.13,2006-12-17
-40,143.125,6.51,2006-12-18
-40,143.75,6.81,2006-12-18
-40,144.375,7.11,2006-12-18
-40,145,7.38,2006-12-18
-40,145.625,7.62,2006-12-18
-39.5,143.125,6.05,2006-12-18
-39.5,143.75,6.36,2006-12-18
-39.5,144.375,6.64,2006-12-18
-39.5,145,6.78,2006-12-18
-39.5,145.625,6.93,2006-12-18
-39,143.125,5.33,2006-12-18
-39,143.75,4.74,2006-12-18
-39,144.375,5.95,2006-12-18
-39,145,6.03,2006-12-18
-39,145.625,5.04,2006-12-18
-38.5,143.125,1.12,2006-12-18
-38.5,143.75,2.74,2006-12-18
-38.5,144.375,5.26,2006-12-18
-38.5,145,4.4,2006-12-18
-38.5,145.625,1.61,2006-12-18
-38,143.125,2.03,2006-12-18
-38,143.75,3.51,2006-12-18
-38,144.375,4.57,2006-12-18
-38,145,4.15,2006-12-18
-38,145.625,0.12,2006-12-18
-40,143.125,6.81,2006-12-19
-40,143.75,6.45,2006-12-19
-40,144.375,6.1,2006-12-19
-40,145,6.44,2006-12-19
-40,145.625,6.86,2006-12-19
-39.5,143.125,7.25,2006-12-19
-39.5,143.75,6.87,2006-12-19
-39.5,144.375,7.03,2006-12-19
-39.5,145,7.62,2006-12-19
-39.5,145.625,7.97,2006-12-19
-39,143.125,6.61,2006-12-19
-39,143.75,5.28,2006-12-19
-39,144.375,6.86,2006-12-19
-39,145,7.21,2006-12-19
-39,145.625,6.35,2006-12-19
-38.5,143.125,1.19,2006-12-19
-38.5,143.75,2.95,2006-12-19
-38.5,144.375,5.84,2006-12-19
-38.5,145,5.08,2006-12-19
-38.5,145.625,2.06,2006-12-19
-38,143.125,1.83,2006-12-19
-38,143.75,3.4,2006-12-19
-38,144.375,4.18,2006-12-19
-38,145,3.83,2006-12-19
-38,145.625,0.13,2006-12-19
-40,143.125,8.76,2006-12-20
-40,143.75,9.24,2006-12-20
-40,144.375,9.29,2006-12-20
-40,145,9.28,2006-12-20
-40,145.625,8.96,2006-12-20
-39.5,143.125,8.56,2006-12-20
-39.5,143.75,8.6,2006-12-20
-39.5,144.375,8.82,2006-12-20
-39.5,145,9.27,2006-12-20
-39.5,145.625,9.03,2006-12-20
-39,143.125,6.92,2006-12-20
-39,143.75,5.78,2006-12-20
-39,144.375,7.1,2006-12-20
-39,145,7.35,2006-12-20
-39,145.625,6.29,2006-12-20
-38.5,143.125,1.04,2006-12-20
-38.5,143.75,2.5,2006-12-20
-38.5,144.375,4.52,2006-12-20
-38.5,145,3.62,2006-12-20
-38.5,145.625,1.8,2006-12-20
-38,143.125,1.6,2006-12-20
-38,143.75,2.74,2006-12-20
-38,144.375,2.97,2006-12-20
-38,145,2.62,2006-12-20
-38,145.625,0.12,2006-12-20
-40,143.125,6.42,2006-12-21
-40,143.75,6.9,2006-12-21
-40,144.375,7.16,2006-12-21
-40,145,7.22,2006-12-21
-40,145.625,7.14,2006-12-21
-39.5,143.125,5.75,2006-12-21
-39.5,143.75,5.85,2006-12-21
-39.5,144.375,6.5,2006-12-21
-39.5,145,7.11,2006-12-21
-39.5,145.625,6.6,2006-12-21
-39,143.125,3.54,2006-12-21
-39,143.75,3.79,2006-12-21
-39,144.375,5.27,2006-12-21
-39,145,5.28,2006-12-21
-39,145.625,3.84,2006-12-21
